village,taluk,district,census_code,lat,lng,name_ta,place_type
Puthukkadai,,Nagapattinam,,10.87599,79.72270,,village
Puthur,,Nagapattinam,,10.58383,79.71150,,village
Radhamangalam,,Nagapattinam,,10.72240,79.75166,,hamlet
Radhanallur,,Nagapattinam,,10.76247,79.71113,,hamlet
Radharambur,,Nagapattinam,,10.86645,79.69050,,hamlet
Railady,,Nagapattinam,,10.81622,79.64937,,hamlet
Ramachandrapuram,,Nagapattinam,,10.66947,79.70010,,hamlet
Ramanadheeswaram,,Nagapattinam,,10.87120,79.70795,,hamlet
Ramancheri,,Nagapattinam,,10.68780,79.74233,,hamlet
Ramankottagam,,Nagapattinam,,10.64676,79.74005,,hamlet
Ramapuram,,Nagapattinam,,10.72335,79.78218,,hamlet
Raranthimangalam,,Nagapattinam,,10.85013,79.65220,,hamlet
Rayathamangalam,,Nagapattinam,,10.76993,79.71686,,hamlet
Rettaimadhagadi-K,,Nagapattinam,,10.72911,79.71085,,village
Rettalade,,Nagapattinam,,10.73252,79.83800,,hamlet
Rettamadhakadi-T,,Nagapattinam,,10.72893,79.71866,,village
Roastreet,,Nagapattinam,,10.69631,79.72061,,hamlet
Sadayan Kottagam,,Nagapattinam,,10.58480,79.78693,,village
Sadayankadu,,Nagapattinam,,10.55927,79.83612,,village
Sakkai,,Nagapattinam,,10.50965,79.71612,சாக்கை,village
Samanthanpettai,,Nagapattinam,,10.79477,79.84549,,hamlet
Samanthapuram,,Nagapattinam,,10.88836,79.72161,,hamlet
Samathuvapuram,,Nagapattinam,,10.82948,79.82933,,hamlet
Sambankadu,,Nagapattinam,,10.63657,79.83522,,hamlet
Sangamangalam,,Nagapattinam,,10.78057,79.71621,,village
Sanglikuppam,,Nagapattinam,,10.73692,79.84770,,hamlet
Sannamangalam,,Nagapattinam,,10.82698,79.82964,,hamlet
Sannasipanangudi,,Nagapattinam,,10.84195,79.79817,,hamlet
Santhaipettai,,Nagapattinam,,10.72833,79.73635,,hamlet
Santhaiveli,,Nagapattinam,,10.80832,79.79580,,hamlet
Santhiyanpadugai,,Nagapattinam,,10.67018,79.73835,,hamlet
Saraniyapuram,,Nagapattinam,,10.90351,79.70965,,hamlet
Sarvaikaranathoppu,,Nagapattinam,,10.71199,79.82539,,hamlet
Sathanamangalam,,Nagapattinam,,10.81669,79.63613,,hamlet
Sathankudi,,Nagapattinam,,10.58156,79.67217,,hamlet
Sathiyamangalam,,Nagapattinam,,10.68079,79.77247,,hamlet
Sathyamangalam,,Nagapattinam,,10.61844,79.71529,,hamlet
Sattiyakudi,,Nagapattinam,,10.67171,79.71374,,village
Seeyathamangai,,Nagapattinam,,10.88104,79.76760,,hamlet
Segal,,Nagapattinam,,10.85853,79.75459,,village
SellaperumalThidal,,Nagapattinam,,10.81609,79.73246,,hamlet
Sellur,,Nagapattinam,,10.77446,79.82100,,village
Sembahapuram,,Nagapattinam,,10.68988,79.73717,,hamlet
Sembaneri vengidangal,,Nagapattinam,,10.83001,79.76434,,hamlet
Sembiyanathur,,Nagapattinam,,10.73728,79.70761,,hamlet
Sembiyanmadevi,,Nagapattinam,,10.69364,79.77105,,hamlet
Sembiyavelur,,Nagapattinam,,10.58742,79.68410,,village
Sembodai,,Nagapattinam,,10.46186,79.83337,செம்போடை,village
Sembuneri,,Nagapattinam,,10.68236,79.68643,,hamlet
Senaiyangudi,,Nagapattinam,,10.64242,79.67855,,village
Sengamalanayagepuram,,Nagapattinam,,10.70259,79.78030,,hamlet
Seranallur,,Nagapattinam,,10.74442,79.70596,,village
Seruthur,,Nagapattinam,,10.67381,79.85072,செருதூர்,village
Seshamoolai,,Nagapattinam,,10.89992,79.75515,,hamlet
SevabarathiKudirupu,,Nagapattinam,,10.82899,79.82610,,hamlet
Sigar,,Nagapattinam,,10.70237,79.67417,,hamlet
Sikkal,,Nagapattinam,,10.75686,79.80114,சிக்கல்,town
Sikkalpattu,,Nagapattinam,,10.73892,79.79899,,hamlet
Sikkavalam,,Nagapattinam,,10.76944,79.77909,சிக்கவலம்,village
Singamangalam,,Nagapattinam,,10.66981,79.73553,,hamlet
Sinnayanthopu,,Nagapattinam,,10.86043,79.70865,,hamlet
Sinthamani,,Nagapattinam,,10.61745,79.81390,,village
Sirangudipuliyur,,Nagapattinam,,10.76025,79.77066,,hamlet
Sirunangai,,Nagapattinam,,10.81998,79.78553,,hamlet
Siruthalaikadu,,Nagapattinam,,10.33798,79.76247,,village
Sithaimoor,,Nagapattinam,,10.59964,79.69467,,village
Sivaramapuram,,Nagapattinam,,10.70188,79.72045,,hamlet
Sodagopanmoolai,,Nagapattinam,,10.86956,79.67319,,village
Sooramangalam,,Nagapattinam,,10.64414,79.66805,,hamlet
Sornagudi,,Nagapattinam,,10.61345,79.71085,,village
South Poigainallur,,Nagapattinam,,10.70137,79.83907,தெற்கு பொய்கைநல்லூர்,village
Sri Matha Amirthanagar,,Nagapattinam,,10.82474,79.83166,,hamlet
Srikandinatham,,Nagapattinam,,10.77732,79.76139,,hamlet
Srirangadipuliyur,,Nagapattinam,,10.77068,79.77172,ஶ்ரீரங்கடிபுலியூர்,hamlet
Sukkanur,,Nagapattinam,,10.70239,79.78823,,hamlet
Sullangal,,Nagapattinam,,10.83065,79.78409,,hamlet
Sundarapandiyam,,Nagapattinam,,10.64882,79.71638,,hamlet
Surachaveli,,Nagapattinam,,10.61595,79.74950,,hamlet
Suriyavinayagartheru,,Nagapattinam,,10.55268,79.83849,,hamlet
Tagattur,,Nagapattinam,,10.43903,79.70475,தகட்டூர்,village
Thaiyanthoppu,,Nagapattinam,,10.60096,79.76358,,hamlet
Thalainayar,,Nagapattinam,,10.56330,79.77328,,village
Thalayamalai,,Nagapattinam,,10.66567,79.81165,,hamlet
Thamaraikulatheru,,Nagapattinam,,10.88131,79.70339,,hamlet
Thamaraipulam,,Nagapattinam,,10.47663,79.82976,தாமரைப்புலம்,village
Thambirankudi kadu,,Nagapattinam,,10.59248,79.82974,,village
Thandalam,,Nagapattinam,,10.87506,79.78026,,village
Thandavamoorthykadu,,Nagapattinam,,10.61511,79.83368,,hamlet
Thanilapadi,,Nagapattinam,,10.68030,79.77337,,village
Tharisuveli,,Nagapattinam,,10.90204,79.67777,,hamlet
Tharkass,,Nagapattinam,,10.65253,79.76368,,hamlet
Thatchartheru,,Nagapattinam,,10.65670,79.83931,,hamlet
Thathagudi,,Nagapattinam,,10.80260,79.76447,,hamlet
Thathankattlai,,Nagapattinam,,10.84901,79.69958,,hamlet
Thathanthiruvasal,,Nagapattinam,,10.55227,79.83190,,hamlet
Theepampulam,,Nagapattinam,,10.77003,79.76232,,hamlet
Theethampettai,,Nagapattinam,,10.79508,79.77265,,hamlet
Themangalam,,Nagapattinam,,10.77511,79.78021,,village
Thenkal orathur,,Nagapattinam,,10.71370,79.79799,,hamlet
Thenkarai,,Nagapattinam,,10.80008,79.78054,,hamlet
Thenkarai esanur,,Nagapattinam,,10.59713,79.73715,,hamlet
Thenkaraiveli,,Nagapattinam,,10.73626,79.79063,,hamlet
Thenmaruthur,,Nagapattinam,,10.67089,79.68139,,hamlet
Thennamarakudy,,Nagapattinam,,10.85617,79.70415,,hamlet
Thenpathi,,Nagapattinam,,10.47361,79.68230,,hamlet
Thenpidagai,,Nagapattinam,,10.88384,79.74529,,hamlet
Thensari,,Nagapattinam,,10.65532,79.68935,,hamlet
Thepiramangalam,,Nagapattinam,,10.88100,79.68822,,village
Therkalathur,,Nagapattinam,,10.72197,79.74468,,hamlet
Therkkusalli kulam,,Nagapattinam,,10.55317,79.83670,,village
Therkkuveli,,Nagapattinam,,10.62743,79.72034,,hamlet
Therkulerri,,Nagapattinam,,10.88035,79.70862,,hamlet
Therkupanaiyur,,Nagapattinam,,10.65618,79.73625,,village
Therveli,,Nagapattinam,,10.62748,79.74413,,hamlet
Thethi,,Nagapattinam,,10.80290,79.82794,,hamlet
Thevur,,Nagapattinam,,10.72530,79.73152,தேவூர்,village
ThiruKundaiyur,,Nagapattinam,,10.63556,79.72115,,village
Thiruchankattangudi,,Nagapattinam,,10.86343,79.72295,,village
Thirukannakudi,,Nagapattinam,,10.75670,79.76356,,village
Thirukannapuram,,Nagapattinam,,10.86857,79.70498,,village
Thirukkuvalai,,Nagapattinam,,10.63166,79.72042,,village
Thirumalampogai,,Nagapattinam,,10.84366,79.71269,,hamlet
Thirumanangudi,,Nagapattinam,,10.62692,79.77741,,village
Thirumarugal,,Nagapattinam,,10.86928,79.74580,,village
Thirupanaiyur,,Nagapattinam,,10.86336,79.65657,,village
Thirupanjanam,,Nagapattinam,,10.70200,79.71015,,village
Thiruparkadal,,Nagapattinam,,10.85494,79.65231,,hamlet
Thirupayathangudi,,Nagapattinam,,10.83100,79.70172,,hamlet
Thirupoondi,,Nagapattinam,,10.62664,79.81132,திருப்பூண்டி,village
Thirupoondi west,,Nagapattinam,,10.62150,79.81247,,village
Thiruppanaikottur,,Nagapattinam,,10.69828,79.77419,,hamlet
Thirupugalore,,Nagapattinam,,10.88395,79.70257,,village
Thiruvasal,,Nagapattinam,,10.59662,79.73239,,hamlet
Thiruvidaimaruthur,,Nagapattinam,,10.57615,79.69945,,village
Thiruvoimoor,,Nagapattinam,,10.60248,79.73476,,village
Thittacheri,,Nagapattinam,,10.86819,79.79113,திட்டச்சேரி,village
Thiyagarajapuram,,Nagapattinam,,10.69158,79.70189,,hamlet
Thiyapillaisethi,,Nagapattinam,,10.80748,79.79266,,hamlet
Tholuthur,,Nagapattinam,,10.59175,79.67526,,village
Tholuvathumedu,,Nagapattinam,,10.80432,79.76660,,hamlet
Thoputheru,,Nagapattinam,,10.68230,79.77756,,hamlet
Thulasapuram,,Nagapattinam,,10.50161,79.71867,,village
Thulasiyapuram,,Nagapattinam,,10.69756,79.70310,,hamlet
Thundam,,Nagapattinam,,10.81871,79.76669,,hamlet
Thundampalur,,Nagapattinam,,10.87169,79.76242,,village
Thuraiyur,,Nagapattinam,,10.84131,79.75905,,hamlet
Topputurai,,Nagapattinam,,10.40246,79.85051,,village
Tsunami Nagar,,Nagapattinam,,10.39128,79.85917,,village
Uchikattalai,,Nagapattinam,,10.83964,79.70263,,hamlet
Ukkadai,,Nagapattinam,,10.67256,79.74227,,hamlet
Ulaganathankadu,,Nagapattinam,,10.48643,79.84958,,village
Umbalacheri,,Nagapattinam,,10.50490,79.73148,உம்பளச்சேரி,village
Uppukuzhi,,Nagapattinam,,10.73133,79.73835,,hamlet
Urangudi,,Nagapattinam,,10.61898,79.71472,,hamlet
Uthamacholapuram,,Nagapattinam,,10.82273,79.77773,,village
Utharangudi,,Nagapattinam,,10.65107,79.66086,,village
Uthur,,Nagapattinam,,10.84209,79.76879,,hamlet
VaLavankattalai,,Nagapattinam,,10.61018,79.76155,,hamlet
Vadagarai,,Nagapattinam,,10.85646,79.66512,,village
VadagaraiValkudi,,Nagapattinam,,10.83093,79.67136,,hamlet
Vadakalathur,,Nagapattinam,,10.73725,79.74703,,village
Vadakarai,,Nagapattinam,,10.62887,79.73075,,hamlet
Vadakkarai,,Nagapattinam,,10.80396,79.77736,,hamlet
Vadakku AD Colony,,Nagapattinam,,10.71592,79.76614,,hamlet
Vadakkupanaiyur,,Nagapattinam,,10.66719,79.73477,,hamlet
Vadakkusallikulam,,Nagapattinam,,10.56450,79.84596,,village
Vadakkuveli,,Nagapattinam,,10.63265,79.71394,,hamlet
Vadakudi,,Nagapattinam,,10.79803,79.81824,,hamlet
Vadakuthalam,,Nagapattinam,,10.84381,79.76641,,village
Vadakutheru,,Nagapattinam,,10.75719,79.72145,,hamlet
Vadamalaiyansethi,,Nagapattinam,,10.63723,79.76671,,hamlet
Vadamaruthur,,Nagapattinam,,10.67425,79.67918,,hamlet
Vadapathi,,Nagapattinam,,10.60334,79.76643,,hamlet
Vadavoor,,Nagapattinam,,10.71676,79.81466,வடவூர்,village
Vadugacheri,,Nagapattinam,,10.70969,79.76439,,village
Vadugoor,,Nagapattinam,,10.56698,79.74200,,village
Vaduvakkudi,,Nagapattinam,,10.62858,79.67366,,hamlet
Vadvur,,Nagapattinam,,10.61565,79.72430,,hamlet
Vaikkalvetu,,Nagapattinam,,10.81667,79.68433,,hamlet
Vaimedu,,Nagapattinam,,10.40975,79.68513,வாய்மேடு,village
Vairavankattlai,,Nagapattinam,,10.62972,79.83452,,village
Valamangalam,,Nagapattinam,,10.87111,79.77203,,village
Valathamangalam,,Nagapattinam,,10.68112,79.71662,,hamlet
Valivalam,,Nagapattinam,,10.65140,79.69178,,village
Valkudi,,Nagapattinam,,10.82884,79.66742,,hamlet
Vallam,,Nagapattinam,,10.64186,79.71872,,village
Vallamangalam,,Nagapattinam,,10.77293,79.74449,,hamlet
Valluvarnagar,,Nagapattinam,,10.62723,79.82041,,hamlet
Valmangalam,,Nagapattinam,,10.87053,79.81057,,village
Vanavanmadevi,,Nagapattinam,,10.53071,79.85620,,village
Vandal,,Nagapattinam,,10.51330,79.78224,,hamlet
Vandalore,,Nagapattinam,,10.69893,79.75323,,village
Vangaram,,Nagapattinam,,10.72359,79.70344,,hamlet
Vankaramavadi,,Nagapattinam,,10.80603,79.79642,,hamlet
Vanniyadi,,Nagapattinam,,10.68289,79.77945,,hamlet
Vanniyur,,Nagapattinam,,10.82578,79.67218,,hamlet
Varatharajapuram,,Nagapattinam,,10.86591,79.75646,,hamlet
Varivaniruppu,,Nagapattinam,,10.79811,79.80773,,hamlet
Vattakkudi,,Nagapattinam,,10.51905,79.75288,,village
Vawalady,,Nagapattinam,,10.88374,79.68922,,village
Vazhakarai,,Nagapattinam,,10.62860,79.74441,,village
Vazhaokkur,,Nagapattinam,,10.82487,79.75974,,hamlet
Vedaranyam,,Nagapattinam,,10.37501,79.84894,வேதாரண்யம்,town
Veeraperumanallur,,Nagapattinam,,10.83839,79.70958,,hamlet
Veerapogam,,Nagapattinam,,10.83126,79.68208,,hamlet
Veethivaidangan,,Nagapattinam,,10.82799,79.66152,,hamlet
Velangudi,,Nagapattinam,,10.83453,79.75744,,hamlet
Velankanni,,Nagapattinam,,10.68189,79.84967,வேளாங்கண்ணி,town
Vellapakkam,,Nagapattinam,,10.83100,79.80086,,hamlet
Vellapallam,,Nagapattinam,,10.52144,79.83842,,village
Velur,,Nagapattinam,,10.77223,79.73900,,hamlet
Vengidankal,,Nagapattinam,,10.82413,79.77084,,hamlet
Veniyaganthoppu,,Nagapattinam,,10.69564,79.77705,,hamlet
Venmanachery,,Nagapattinam,,10.59720,79.76251,,hamlet
Venmani,,Nagapattinam,,10.71135,79.73207,,hamlet
Veppancherry,,Nagapattinam,,10.67090,79.76488,,hamlet
Veran kudekkadu,,Nagapattinam,,10.71290,79.83901,வீரன் குடிக்காடு,village
Vetar Kadu,,Nagapattinam,,10.62230,79.83453,,village
Vetri Vazhikai,,Nagapattinam,,10.82627,79.81793,,hamlet
Vettampadi,,Nagapattinam,,10.74426,79.73063,,hamlet
Vettar,,Nagapattinam,,10.81973,79.63644,,village
Vettivalkai,,Nagapattinam,,10.78186,79.75595,,hamlet
Vichur,,Nagapattinam,,10.81684,79.65504,,hamlet
Vidangalur,,Nagapattinam,,10.66446,79.71235,,hamlet
Vignapuram,,Nagapattinam,,10.73022,79.76929,,hamlet
Vilambakkam,,Nagapattinam,,10.80270,79.75817,,hamlet
Vilunthamavadi,,Nagapattinam,,10.60110,79.83495,விழுந்தமாவடி,village
Virkudy,,Nagapattinam,,10.83106,79.66310,,hamlet
Viswanathapuram,,Nagapattinam,,10.90294,79.75858,,hamlet
Vowalodachery,,Nagapattinam,,10.76370,79.73137,,hamlet
Yadhavapuram,,Nagapattinam,,10.64816,79.83731,,hamlet
erumsalai,,Nagapattinam,,10.73716,79.82126,,hamlet
ilayur,,Nagapattinam,,10.89401,79.67278,,hamlet
karaikkulam,,Nagapattinam,,10.72603,79.84013,,village
karuppur,,Nagapattinam,,10.89871,79.68373,,village
keelaathalaiyur,,Nagapattinam,,10.87804,79.66017,,village
keelaiyur,,Nagapattinam,,10.61604,79.76877,,village
keelakadu,,Nagapattinam,,10.54485,79.84817,,village
keelasakdamangalam,,Nagapattinam,,10.90543,79.67337,,hamlet
kelaillupur,,Nagapattinam,,10.74070,79.72414,,hamlet
kk nagar,,Nagapattinam,,10.62875,79.72948,,hamlet
kottapadi,,Nagapattinam,,10.91626,79.73982,,hamlet
kottari,,Nagapattinam,,10.75972,79.79579,,hamlet
kudineiveli,,Nagapattinam,,10.73215,79.80639,,hamlet
kumur,,Nagapattinam,,10.61484,79.69611,,hamlet
kutram puranthanrippu,,Nagapattinam,,10.76691,79.80261,,village
maraikayarkattalai,,Nagapattinam,,10.67628,79.78894,,village
melasakadamangalam,,Nagapattinam,,10.90616,79.66732,,village
melaveli,,Nagapattinam,,10.80070,79.79757,,village
melodai,,Nagapattinam,,10.67883,79.77564,,hamlet
moonru voikkal,,Nagapattinam,,10.76490,79.78580,,hamlet
muttam,,Nagapattinam,,10.82396,79.81864,,village
nachimedu,,Nagapattinam,,10.73130,79.77624,,hamlet
panankottaitheru,,Nagapattinam,,10.64488,79.83667,,village
saluvanpettai,,Nagapattinam,,10.91484,79.70147,,hamlet
santhaivelitheru,,Nagapattinam,,10.68453,79.78016,,village
seerachi,,Nagapattinam,,10.72657,79.81600,,hamlet
therku veli,,Nagapattinam,,10.76790,79.79100,,hamlet
udaiyiruppu,,Nagapattinam,,10.88044,79.76382,,village
vadakattlai,,Nagapattinam,,10.68544,79.78188,,hamlet
vairavanpettai,,Nagapattinam,,10.49039,79.82158,,hamlet
varakkudi,,Nagapattinam,,10.72012,79.81743,,hamlet
