village,taluk,district,census_code,lat,lng,name_ta,place_type
Kamalapuram Pudur,,Tiruchirappalli,,11.02146,78.33489,,hamlet
Kamanayakkanpalaiyam,,Tiruchirappalli,,10.89955,78.50860,,village
Kamaraj Nagar,,Tiruchirappalli,,10.64978,78.50330,,hamlet
Kamarajapuram,,Tiruchirappalli,,10.87863,78.76797,,village
Kamarajnagar,,Tiruchirappalli,,10.87888,78.56354,,village
Kamatchipatti,,Tiruchirappalli,,10.98391,78.49804,,village
Kambakarattupannai,,Tiruchirappalli,,10.94281,78.68017,,village
Kambalathupatti,,Tiruchirappalli,,10.56631,78.28694,,hamlet
Kambarasampettai,,Tiruchirappalli,,10.85113,78.67158,கம்பரசம்பேட்டை,village
Kambiliyanpatty,,Tiruchirappalli,,10.48167,78.36724,,hamlet
Kambur,,Tiruchirappalli,,11.30905,78.60930,,village
Kanagaseelampatti,,Tiruchirappalli,,10.98978,78.49655,,hamlet
Kanakkiliyanur,,Tiruchirappalli,,10.99487,78.88085,,village
Kanakkupillaipatti,,Tiruchirappalli,,10.56267,78.29211,,hamlet
